t,S,E,I,R
412,3554,330,603,15513
413,3563,321,628,15488
414,3598,316,620,15466
415,3597,299,633,15471
416,3650,284,628,15438
417,3631,318,625,15426
418,3629,310,628,15433
419,3621,339,612,15428
420,3600,339,625,15436
421,3613,293,634,15460
422,3627,314,602,15457
423,3635,323,593,15449
424,3630,326,602,15442
425,3620,329,621,15430
426,3606,320,631,15443
427,3620,325,611,15444
428,3630,304,631,15435
429,3666,287,643,15404
430,3643,325,642,15390
431,3631,325,675,15369
432,3647,323,659,15371
433,3637,319,668,15376
434,3653,295,667,15385
435,3673,297,636,15394
436,3674,328,635,15363
437,3695,330,626,15349
438,3719,312,629,15340
439,3709,319,633,15339
440,3697,332,622,15349
441,3730,332,610,15328
442,3730,340,607,15323
443,3733,334,626,15307
444,3767,311,619,15303
445,3772,317,616,15295
446,3791,314,619,15276
447,3786,317,626,15271
448,3792,306,639,15263
449,3802,314,629,15255
450,3806,319,646,15229
451,3809,307,653,15231
452,3806,322,651,15221
453,3812,324,643,15221
454,3820,322,646,15212
455,3818,325,655,15202
456,3825,328,648,15199
457,3850,330,646,15174
458,3833,331,651,15185
459,3802,340,669,15189
460,3798,347,675,15180
461,3792,355,677,15176
462,3794,338,693,15175
463,3800,337,698,15165
464,3787,353,693,15167
465,3789,339,694,15178
466,3776,350,700,15174
467,3752,366,710,15172
468,3728,371,719,15182
469,3711,393,716,15180
470,3700,378,748,15174
471,3684,371,765,15180
472,3663,379,761,15197
473,3629,396,766,15209
474,3646,385,759,15210
475,3631,378,775,15216
476,3596,388,772,15244
477,3556,402,759,15283
478,3522,419,746,15313
479,3511,417,761,15311
480,3489,425,748,15338
481,3491,394,775,15340
482,3487,391,769,15353
483,3489,387,775,15349
484,3465,388,782,15365
485,3461,382,777,15380
486,3440,401,762,15397
487,3430,374,790,15406
488,3408,398,782,15412
489,3410,389,773,15428
490,3412,350,799,15439
491,3447,332,780,15441
492,3450,327,771,15452
493,3477,337,744,15442
494,3481,341,747,15431
495,3477,336,755,15432
496,3480,341,753,15426
497,3470,362,727,15441
498,3464,350,730,15456
499,3470,352,728,15450
500,3446,363,703,15488
501,3437,367,697,15499
502,3438,352,720,15490
503,3434,346,709,15511
504,3433,333,716,15518
505,3432,339,716,15513
506,3404,348,723,15525
507,3419,344,710,15527
508,3412,346,727,15515
509,3424,343,712,15521
510,3426,330,708,15536
511,3439,310,710,15541
512,3455,320,698,15527
513,3430,347,696,15527
514,3418,357,683,15542
515,3415,373,667,15545
516,3431,340,697,15532
517,3439,347,661,15553
518,3436,355,663,15546
519,3451,344,697,15508
520,3470,341,690,15499
521,3468,323,699,15510
522,3470,338,672,15520
523,3482,320,668,15530
524,3504,320,673,15503
525,3496,326,665,15513
526,3498,327,672,15503
527,3496,339,669,15496
528,3499,340,685,15476
529,3494,333,683,15490
530,3512,332,683,15473
531,3539,324,678,15459
532,3517,355,659,15469
533,3514,361,667,15458
534,3492,366,678,15464
535,3518,333,699,15450
536,3517,327,699,15457
537,3549,329,676,15446
538,3570,327,665,15438
539,3574,320,680,15426
540,3563,334,671,15432
541,3595,314,694,15397
542,3596,307,686,15411
543,3610,307,679,15404
544,3600,322,669,15409
545,3611,342,641,15406
546,3633,315,656,15396
547,3627,319,661,15393
548,3625,325,656,15394
549,3635,330,666,15369
550,3631,331,662,15376
551,3635,343,668,15354
552,3663,330,663,15344
553,3644,339,677,15340
554,3654,329,670,15347
555,3663,310,689,15338
556,3669,321,676,15334
557,3684,328,670,15318
558,3683,341,640,15336
559,3694,341,643,15322
560,3697,331,672,15300
561,3691,337,664,15308
562,3716,319,664,15301
563,3708,321,670,15301
564,3702,335,672,15291
565,3729,302,689,15280
566,3741,304,676,15279
567,3729,321,675,15275
568,3737,330,671,15262
569,3729,336,655,15280
570,3733,330,666,15271
571,3743,317,652,15288
572,3729,325,653,15293
573,3747,319,661,15273
574,3751,340,652,15257
575,3764,328,663,15245
576,3750,332,674,15244
577,3756,352,651,15241
578,3768,355,659,15218
579,3768,344,660,15228
580,3768,332,679,15221
581,3754,346,670,15230
582,3769,335,688,15208
583,3770,346,668,15216
584,3768,357,665,15210
585,3786,324,695,15195
586,3788,339,691,15182
587,3778,328,695,15199
588,3773,335,697,15195
589,3779,317,710,15194
590,3799,331,679,15191
591,3777,344,670,15209
592,3778,337,672,15213
593,3792,332,678,15198
594,3793,349,685,15173
595,3789,355,686,15170
596,3767,360,701,15172
597,3747,350,707,15196
598,3765,339,717,15179
599,3748,355,714,15183
600,3741,365,718,15176
601,3757,345,723,15175
602,3759,317,734,15190
603,3741,356,728,15175
604,3741,376,714,15169
605,3736,372,716,15176
606,3716,378,729,15177
607,3695,389,710,15206
608,3678,391,721,15210
609,3706,372,716,15206
610,3691,387,709,15213
611,3689,365,723,15223
612,3693,369,720,15218
613,3676,378,701,15245
614,3656,376,700,15268
615,3648,371,702,15279
616,3649,363,714,15274
617,3644,372,726,15258
618,3616,396,723,15265
619,3616,364,747,15273
620,3614,358,740,15288
621,3597,361,725,15317
622,3586,364,735,15315
623,3590,368,732,15310
624,3586,371,735,15308
625,3595,367,734,15304
626,3585,353,722,15340
627,3574,352,731,15343
628,3569,347,733,15351
629,3591,332,732,15345
630,3587,346,744,15323
631,3552,398,725,15325
632,3571,358,733,15338
633,3595,352,734,15319
634,3607,349,727,15317
635,3605,337,734,15324
636,3581,365,719,15335
637,3580,371,720,15329
638,3605,345,728,15322
639,3598,355,726,15321
640,3603,349,714,15334
641,3618,326,728,15328
642,3631,335,734,15300
643,3637,343,738,15282
644,3649,360,720,15271
645,3614,363,745,15278
646,3594,381,760,15265
647,3599,372,779,15250
648,3587,371,783,15259
649,3577,368,794,15261
650,3541,374,796,15289
651,3544,377,795,15284
652,3542,370,794,15294
653,3525,363,792,15320
654,3492,346,796,15366
655,3475,351,803,15371
656,3464,348,801,15387
657,3440,369,793,15398
658,3444,364,799,15393
659,3432,377,776,15415
660,3454,356,777,15413
661,3432,366,771,15431
662,3433,362,748,15457
663,3421,365,730,15484
664,3424,362,745,15469
665,3419,369,746,15466
666,3443,346,729,15482
667,3460,343,728,15469
668,3453,355,718,15474
669,3465,346,713,15476
670,3474,336,720,15470
671,3475,332,742,15451
672,3482,331,724,15463
673,3476,337,702,15485
674,3506,342,694,15458
675,3523,324,675,15478
676,3539,325,666,15470
677,3545,343,658,15454
678,3546,349,651,15454
679,3556,319,682,15443
680,3582,307,658,15453
681,3611,294,648,15447
682,3609,317,630,15444
683,3599,307,639,15455
684,3614,320,632,15434
685,3642,328,623,15407
686,3654,326,626,15394
687,3682,338,609,15371
688,3687,334,631,15348
689,3687,350,620,15343
690,3698,346,639,15317
691,3690,369,642,15299
692,3699,355,662,15284
693,3697,356,676,15271
694,3730,325,696,15249
695,3743,327,690,15240
696,3754,333,685,15228
697,3738,355,663,15244
698,3727,361,667,15245
699,3755,334,668,15243
700,3774,318,662,15246
701,3770,323,667,15240
702,3765,343,664,15228
703,3783,331,674,15212
704,3799,335,672,15194
705,3786,349,671,15194
706,3775,352,692,15181
707,3780,356,687,15177
708,3785,333,699,15183
709,3772,342,693,15193
710,3754,351,704,15191
711,3734,367,712,15187
712,3710,383,708,15199
713,3724,368,718,15190
714,3726,374,720,15180
715,3722,381,720,15177
716,3694,382,727,15197
717,3663,395,725,15217
718,3669,379,762,15190
719,3685,364,767,15184
720,3671,377,765,15187
721,3671,374,742,15213
722,3670,388,756,15186
723,3646,392,771,15191
724,3651,401,759,15189
725,3642,384,753,15221
726,3653,375,736,15236
727,3637,376,736,15251
728,3604,383,734,15279
729,3616,382,728,15274
730,3607,372,737,15284
